id	label	model
833043	None	advanced-banglabert
562960	None	advanced-banglabert
725746	Political Hate	advanced-banglabert
222268	Political Hate	advanced-banglabert
93194	None	advanced-banglabert
227813	Political Hate	advanced-banglabert
582922	None	advanced-banglabert
86299	None	advanced-banglabert
186473	Political Hate	advanced-banglabert
905562	None	advanced-banglabert
95832	Profane	advanced-banglabert
53058	None	advanced-banglabert
885378	None	advanced-banglabert
821731	None	advanced-banglabert
179744	None	advanced-banglabert
856357	None	advanced-banglabert
879521	None	advanced-banglabert
101653	Political Hate	advanced-banglabert
922502	None	advanced-banglabert
376711	None	advanced-banglabert
375336	None	advanced-banglabert
569127	Political Hate	advanced-banglabert
233456	Abusive	advanced-banglabert
602142	None	advanced-banglabert
259506	Political Hate	advanced-banglabert
647250	Political Hate	advanced-banglabert
236784	Profane	advanced-banglabert
590227	Political Hate	advanced-banglabert
349521	None	advanced-banglabert
511561	Abusive	advanced-banglabert
565514	None	advanced-banglabert
279985	Political Hate	advanced-banglabert
181848	Profane	advanced-banglabert
117547	Political Hate	advanced-banglabert
485388	None	advanced-banglabert
883559	None	advanced-banglabert
108865	Political Hate	advanced-banglabert
892775	Profane	advanced-banglabert
446371	Political Hate	advanced-banglabert
325101	None	advanced-banglabert
554771	Abusive	advanced-banglabert
714174	Abusive	advanced-banglabert
175345	Profane	advanced-banglabert
666577	None	advanced-banglabert
453621	Abusive	advanced-banglabert
658873	None	advanced-banglabert
467382	Political Hate	advanced-banglabert
600530	Political Hate	advanced-banglabert
56405	None	advanced-banglabert
50971	None	advanced-banglabert
455443	None	advanced-banglabert
31476	None	advanced-banglabert
869211	None	advanced-banglabert
800776	None	advanced-banglabert
838918	Abusive	advanced-banglabert
442892	Political Hate	advanced-banglabert
496264	None	advanced-banglabert
52071	Political Hate	advanced-banglabert
136763	None	advanced-banglabert
432625	Religious Hate	advanced-banglabert
271540	Political Hate	advanced-banglabert
867436	None	advanced-banglabert
122013	Political Hate	advanced-banglabert
413841	None	advanced-banglabert
374473	None	advanced-banglabert
153845	None	advanced-banglabert
35355	Abusive	advanced-banglabert
238900	Profane	advanced-banglabert
206596	None	advanced-banglabert
723545	Religious Hate	advanced-banglabert
187726	Abusive	advanced-banglabert
143551	Abusive	advanced-banglabert
801088	None	advanced-banglabert
110960	None	advanced-banglabert
35530	Profane	advanced-banglabert
242127	Abusive	advanced-banglabert
266531	Abusive	advanced-banglabert
32418	Abusive	advanced-banglabert
169879	None	advanced-banglabert
555753	Abusive	advanced-banglabert
383955	None	advanced-banglabert
265215	Abusive	advanced-banglabert
513523	Abusive	advanced-banglabert
120318	None	advanced-banglabert
66478	None	advanced-banglabert
579738	Profane	advanced-banglabert
172555	None	advanced-banglabert
227264	None	advanced-banglabert
350192	None	advanced-banglabert
761236	None	advanced-banglabert
702997	Abusive	advanced-banglabert
264513	None	advanced-banglabert
268929	Political Hate	advanced-banglabert
808583	None	advanced-banglabert
614492	Political Hate	advanced-banglabert
436989	None	advanced-banglabert
57969	None	advanced-banglabert
269802	Political Hate	advanced-banglabert
395283	Political Hate	advanced-banglabert
414051	None	advanced-banglabert
634572	None	advanced-banglabert
712780	None	advanced-banglabert
426486	None	advanced-banglabert
658649	Profane	advanced-banglabert
514546	None	advanced-banglabert
654533	None	advanced-banglabert
811644	Political Hate	advanced-banglabert
753518	None	advanced-banglabert
212933	None	advanced-banglabert
481410	None	advanced-banglabert
879597	None	advanced-banglabert
916269	None	advanced-banglabert
596268	Political Hate	advanced-banglabert
127543	Profane	advanced-banglabert
530446	None	advanced-banglabert
662349	None	advanced-banglabert
192423	Political Hate	advanced-banglabert
915911	Abusive	advanced-banglabert
832025	Profane	advanced-banglabert
235058	Political Hate	advanced-banglabert
342722	None	advanced-banglabert
590535	Abusive	advanced-banglabert
117357	None	advanced-banglabert
229350	Political Hate	advanced-banglabert
155928	Profane	advanced-banglabert
769055	None	advanced-banglabert
84582	Abusive	advanced-banglabert
451655	None	advanced-banglabert
818907	None	advanced-banglabert
646802	None	advanced-banglabert
13335	Abusive	advanced-banglabert
542439	None	advanced-banglabert
580999	None	advanced-banglabert
84554	Profane	advanced-banglabert
416200	Political Hate	advanced-banglabert
590424	None	advanced-banglabert
856234	Profane	advanced-banglabert
833479	None	advanced-banglabert
628374	Political Hate	advanced-banglabert
766711	Sexism	advanced-banglabert
533202	None	advanced-banglabert
380661	None	advanced-banglabert
634726	Political Hate	advanced-banglabert
850101	Profane	advanced-banglabert
720638	None	advanced-banglabert
918299	Abusive	advanced-banglabert
187	None	advanced-banglabert
864313	Abusive	advanced-banglabert
510537	None	advanced-banglabert
897340	None	advanced-banglabert
542171	None	advanced-banglabert
409108	None	advanced-banglabert
22085	None	advanced-banglabert
63549	Political Hate	advanced-banglabert
438546	None	advanced-banglabert
355393	None	advanced-banglabert
521395	None	advanced-banglabert
323114	None	advanced-banglabert
484458	None	advanced-banglabert
599475	Political Hate	advanced-banglabert
797360	Political Hate	advanced-banglabert
651286	None	advanced-banglabert
683669	None	advanced-banglabert
930782	None	advanced-banglabert
639703	Political Hate	advanced-banglabert
492224	None	advanced-banglabert
888195	None	advanced-banglabert
775619	None	advanced-banglabert
115463	None	advanced-banglabert
624463	None	advanced-banglabert
276240	Abusive	advanced-banglabert
548182	None	advanced-banglabert
236122	Abusive	advanced-banglabert
938584	None	advanced-banglabert
817776	Political Hate	advanced-banglabert
21930	Abusive	advanced-banglabert
558901	None	advanced-banglabert
587590	None	advanced-banglabert
211908	Abusive	advanced-banglabert
60346	None	advanced-banglabert
605691	None	advanced-banglabert
929182	None	advanced-banglabert
712367	Abusive	advanced-banglabert
320500	None	advanced-banglabert
100677	None	advanced-banglabert
651652	None	advanced-banglabert
295085	Political Hate	advanced-banglabert
98323	None	advanced-banglabert
158100	None	advanced-banglabert
443977	Abusive	advanced-banglabert
742186	None	advanced-banglabert
14621	Abusive	advanced-banglabert
2141	None	advanced-banglabert
939740	Abusive	advanced-banglabert
675171	Abusive	advanced-banglabert
154958	Abusive	advanced-banglabert
792298	Political Hate	advanced-banglabert
146258	None	advanced-banglabert
692258	Abusive	advanced-banglabert
655142	None	advanced-banglabert
279831	Profane	advanced-banglabert
904641	None	advanced-banglabert
76223	None	advanced-banglabert
356935	Profane	advanced-banglabert
454409	None	advanced-banglabert
151915	None	advanced-banglabert
289689	Abusive	advanced-banglabert
681172	None	advanced-banglabert
68747	Profane	advanced-banglabert
440160	Political Hate	advanced-banglabert
1052	Political Hate	advanced-banglabert
604360	Political Hate	advanced-banglabert
514264	None	advanced-banglabert
792554	Abusive	advanced-banglabert
359885	None	advanced-banglabert
669056	None	advanced-banglabert
467484	None	advanced-banglabert
618921	None	advanced-banglabert
487676	Abusive	advanced-banglabert
794639	None	advanced-banglabert
716246	None	advanced-banglabert
720764	None	advanced-banglabert
719110	None	advanced-banglabert
117150	Abusive	advanced-banglabert
735722	None	advanced-banglabert
476769	Abusive	advanced-banglabert
241694	Abusive	advanced-banglabert
638142	None	advanced-banglabert
17820	Abusive	advanced-banglabert
330114	Profane	advanced-banglabert
862260	None	advanced-banglabert
857208	Profane	advanced-banglabert
68092	None	advanced-banglabert
487264	None	advanced-banglabert
473274	None	advanced-banglabert
887201	None	advanced-banglabert
670410	Profane	advanced-banglabert
704946	None	advanced-banglabert
772823	None	advanced-banglabert
506461	Sexism	advanced-banglabert
380105	None	advanced-banglabert
929223	None	advanced-banglabert
529715	Abusive	advanced-banglabert
455667	None	advanced-banglabert
718043	Abusive	advanced-banglabert
25258	None	advanced-banglabert
460726	Abusive	advanced-banglabert
203292	Profane	advanced-banglabert
933690	None	advanced-banglabert
799342	None	advanced-banglabert
353835	None	advanced-banglabert
506091	None	advanced-banglabert
143296	Abusive	advanced-banglabert
246688	Political Hate	advanced-banglabert
759063	None	advanced-banglabert
299831	None	advanced-banglabert
872711	None	advanced-banglabert
912606	Abusive	advanced-banglabert
473707	None	advanced-banglabert
333814	Profane	advanced-banglabert
745132	None	advanced-banglabert
646880	None	advanced-banglabert
801734	None	advanced-banglabert
253010	Abusive	advanced-banglabert
938397	None	advanced-banglabert
26778	None	advanced-banglabert
279632	None	advanced-banglabert
81888	Profane	advanced-banglabert
830204	Political Hate	advanced-banglabert
618989	Profane	advanced-banglabert
391464	None	advanced-banglabert
834652	None	advanced-banglabert
657293	None	advanced-banglabert
624795	Abusive	advanced-banglabert
443138	Abusive	advanced-banglabert
762703	Profane	advanced-banglabert
561	None	advanced-banglabert
226325	Political Hate	advanced-banglabert
755107	Abusive	advanced-banglabert
601796	None	advanced-banglabert
204339	None	advanced-banglabert
821623	Abusive	advanced-banglabert
373459	None	advanced-banglabert
140309	Political Hate	advanced-banglabert
415542	None	advanced-banglabert
934048	None	advanced-banglabert
410499	None	advanced-banglabert
738445	Political Hate	advanced-banglabert
697740	Political Hate	advanced-banglabert
844028	None	advanced-banglabert
880305	None	advanced-banglabert
45411	Abusive	advanced-banglabert
309202	None	advanced-banglabert
585486	None	advanced-banglabert
16436	Political Hate	advanced-banglabert
438854	Abusive	advanced-banglabert
516844	None	advanced-banglabert
384723	Profane	advanced-banglabert
891578	None	advanced-banglabert
629162	Political Hate	advanced-banglabert
468009	None	advanced-banglabert
166047	None	advanced-banglabert
104001	None	advanced-banglabert
783482	Abusive	advanced-banglabert
259244	None	advanced-banglabert
266603	Political Hate	advanced-banglabert
101545	Profane	advanced-banglabert
439409	None	advanced-banglabert
635499	Political Hate	advanced-banglabert
841496	Abusive	advanced-banglabert
869467	Profane	advanced-banglabert
119302	None	advanced-banglabert
566785	None	advanced-banglabert
155600	None	advanced-banglabert
472227	Abusive	advanced-banglabert
739865	None	advanced-banglabert
56526	Political Hate	advanced-banglabert
830	None	advanced-banglabert
329377	None	advanced-banglabert
730452	Political Hate	advanced-banglabert
830987	Profane	advanced-banglabert
372273	None	advanced-banglabert
844517	None	advanced-banglabert
323431	None	advanced-banglabert
698240	None	advanced-banglabert
889749	Abusive	advanced-banglabert
165523	None	advanced-banglabert
17339	Abusive	advanced-banglabert
137020	None	advanced-banglabert
572005	Abusive	advanced-banglabert
408325	None	advanced-banglabert
623444	None	advanced-banglabert
82577	Political Hate	advanced-banglabert
887946	None	advanced-banglabert
927166	None	advanced-banglabert
813556	None	advanced-banglabert
3490	Abusive	advanced-banglabert
453858	None	advanced-banglabert
748818	Religious Hate	advanced-banglabert
459611	Abusive	advanced-banglabert
240501	Political Hate	advanced-banglabert
19075	Political Hate	advanced-banglabert
806839	Abusive	advanced-banglabert
111890	Abusive	advanced-banglabert
535210	None	advanced-banglabert
871081	Political Hate	advanced-banglabert
884878	None	advanced-banglabert
898010	Profane	advanced-banglabert
68987	Political Hate	advanced-banglabert
610453	None	advanced-banglabert
23122	Abusive	advanced-banglabert
205839	Abusive	advanced-banglabert
618548	Political Hate	advanced-banglabert
740458	None	advanced-banglabert
770490	Abusive	advanced-banglabert
482233	None	advanced-banglabert
788242	Abusive	advanced-banglabert
126523	None	advanced-banglabert
905792	None	advanced-banglabert
345610	None	advanced-banglabert
317318	None	advanced-banglabert
243588	None	advanced-banglabert
414606	Political Hate	advanced-banglabert
136399	None	advanced-banglabert
191369	Profane	advanced-banglabert
728783	Abusive	advanced-banglabert
482592	Political Hate	advanced-banglabert
122439	Political Hate	advanced-banglabert
253523	None	advanced-banglabert
45101	Profane	advanced-banglabert
476886	Abusive	advanced-banglabert
683469	None	advanced-banglabert
666632	None	advanced-banglabert
127473	Political Hate	advanced-banglabert
137857	Abusive	advanced-banglabert
579518	Political Hate	advanced-banglabert
832568	Profane	advanced-banglabert
463030	None	advanced-banglabert
547660	None	advanced-banglabert
754167	None	advanced-banglabert
899858	None	advanced-banglabert
703344	None	advanced-banglabert
324565	Profane	advanced-banglabert
106292	Abusive	advanced-banglabert
255440	None	advanced-banglabert
436900	Abusive	advanced-banglabert
606151	Political Hate	advanced-banglabert
309007	None	advanced-banglabert
327077	None	advanced-banglabert
418238	None	advanced-banglabert
72757	Abusive	advanced-banglabert
692374	Abusive	advanced-banglabert
816564	None	advanced-banglabert
119826	None	advanced-banglabert
158169	None	advanced-banglabert
818065	None	advanced-banglabert
31839	None	advanced-banglabert
192048	None	advanced-banglabert
551718	None	advanced-banglabert
290709	Abusive	advanced-banglabert
141250	None	advanced-banglabert
466967	None	advanced-banglabert
